token,start_time,5m,start_liq,max_eth_1st,buyers_1st,buyers_1st_banana,volume_1st,liq_x_1st,buyers_1m,buyers_1m_banana,volume_1m,liq_x_1m,buyers_5m,buyers_5m_banana,volume_5m,liq_x_5m,liq_max_x_5m,liq_upside_x_5m,sell_rate_5m,6h_5m
58a4d58a,2023-11-29 05:15:23,0.5073598941957493,1.0,0.07618618325515004,48,38,1.5068316068131513,2.5068316068131513,62,39,2.452155904186857,3.452155904186857,78,41,1.2355440278272094,2.2355440278272094,3.9314198714921185,1.7585964859359895,0.20512820512820512,0.23812142014283733
73f85dfe,2023-11-29 05:49:47,0.837073746778879,1.0,0.04569704157161315,18,0,0.5430924387166631,1.5430924387166631,106,53,8.642423636303866,9.642423636303866,124,57,7.997565497160284,8.997565497160284,9.841290217977399,1.0937725567080787,0.07258064516129033,0.03716522647632454
6679cd86,2023-11-29 05:33:47,0.8170577396401109,1.0,0.18863897298392854,30,0,2.00973481395858,3.00973481395858,43,2,2.9930348139585803,3.9930348139585803,53,2,2.1839356060822634,3.1839356060822634,4.063034813958581,1.2761045814484993,0.05660377358490566,0.1091405943584469
4d418c5c,2023-11-29 05:26:59,1.4739970907250632,1.0,0.045431601011515055,2,2,0.087223643806567,1.087223643806567,3,2,0.036799355862009664,1.0367993558620097,10,2,0.31102871653687814,1.3110287165368781,1.3914324293457145,1.0613287198019774,0.4,0.0
390bea89,2023-12-01 22:04:35,0.4104253893850233,0.9999999999999999,0.037711672221949565,5,1,0.16641975912456697,1.166419759124567,6,1,0.20673434455640483,1.206734344556405,8,1,0.23657434455640491,1.236574344556405,1.236574344556405,1.0,0.0,0.23438430143860545
5313ec67,2023-11-29 05:33:35,0.30673117219755536,0.9999999999999999,0.0594,19,19,0.837426083293329,1.8374260832933291,28,19,1.4896211762830416,2.489621176283042,34,19,0.3900662084048626,1.3900662084048627,2.489621176283042,1.7910090621798131,0.4411764705882353,0.0
4c195011,2023-11-29 05:44:47,0.7899403446542287,0.9999999999999999,0.021215693959548795,16,1,0.27062725597452275,1.2706272559745229,54,23,1.9121441453340804,2.912144145334081,84,31,1.5765689783507741,2.5765689783507746,3.465120738938086,1.3448585184612682,0.23809523809523808,0.10254593201368216
b592bf06,2023-11-29 05:51:59,0.5082168539531925,0.9,0.2475,45,44,4.326042046822058,5.806713385357843,62,45,5.136683654908748,6.707426283231943,121,70,7.8574165646666945,9.73046284962966,13.912981838787497,1.429837619627418,0.1322314049586777,0.026119913830202568
58b068c6,2023-11-29 05:55:47,0.8951421107908214,1.0000000000000002,0.020469571981249872,1,1,0.020469571981249768,1.0204695719812498,24,1,0.8854684254619609,1.8854684254619607,25,1,0.6825707208539649,1.6825707208539646,1.9104684254619608,1.1354461371420572,0.04,0.0
8341c6b4,2023-11-29 06:21:35,7.876959916442039,1.0,0.007632016249160782,21,0,0.14139092611074222,1.1413909261107422,27,0,0.18902339735493112,1.1890233973549311,55,0,3.443256849609039,4.443256849609039,4.443256849609039,1.0,0.07272727272727272,0.0
c9b17405,2023-11-29 06:38:23,0.35944742066627505,0.5,0.03341964311265183,80,76,0.9558387034581539,2.911677406916308,100,82,1.19021484691462,3.38042969382924,119,86,0.5462946817850074,2.092589363570015,4.179438252496141,1.9972567600964504,0.4117647058823529,0.23399999311673333
817211bf,2023-11-29 06:03:59,1.5292735521693321,0.9999999999999999,0.031,1,0,0.031000000000000028,1.0310000000000001,3,0,0.08300000000000007,1.0830000000000002,9,0,0.2995000000000002,1.2995000000000003,1.2995000000000003,1.0,0.0,0.0
21192445,2023-11-29 06:08:47,0.44031466404575803,0.8999999999999999,0.048601664457487176,20,0,0.6022774483809286,1.6691971648676984,20,0,0.6022774483809286,1.6691971648676984,20,0,0.6022774483809286,1.6691971648676984,1.6691971648676984,1.0,0.0,0.0
934fbc93,2023-11-29 06:17:47,0.32094163459214137,1.0,0.1787512751803892,33,33,2.04494713635336,3.04494713635336,44,35,3.30344713635336,4.30344713635336,56,37,3.5278609084487202,4.52786090844872,4.52786090844872,1.0,0.017857142857142856,0.027382661630809955
c3ee255b,2023-11-29 06:18:23,0.9539340203503226,1.9999999999999998,0.05,7,0,0.3500000000000003,1.1750000000000003,11,0,0.6300000000000001,1.3150000000000002,20,0,0.9229302878620624,1.4614651439310313,1.6850000000000003,1.1529525743376319,0.05,0.0
bfdc5bfc,2023-11-29 06:14:23,0.2801145194215239,1.0000000000000002,0.020469571981249872,1,1,0.020469571981249768,1.0204695719812498,1,1,0.020469571981249768,1.0204695719812498,1,1,0.020469571981249768,1.0204695719812498,1.0204695719812498,1.0,0.0,0.0
ce80d70e,2023-11-29 06:21:47,0.34975972102228453,0.9999999999999999,0.08272878962820682,23,20,0.9426086098610077,1.9426086098610078,31,21,1.479024518549044,2.4790245185490445,36,22,0.776092605103074,1.776092605103074,2.5734245185490447,1.4489247413986603,0.2222222222222222,0.18961797314351525
de75c221,2023-11-29 06:32:11,1.533431595096979,1.0000000000000002,0.03984084443456372,15,15,0.4300871109786646,1.4300871109786646,16,15,0.47010681047155534,1.4701068104715553,27,15,0.8806082406868414,1.8806082406868412,1.8806082406868412,1.0,0.037037037037037035,0.0
7fc2274e,2023-11-29 06:52:23,0.8124589837668855,1.0,0.029228893643213977,35,34,0.6353460468118866,1.6353460468118866,39,34,0.7645307627328175,1.7645307627328175,40,34,0.6868836960123175,1.6868836960123175,1.7645307627328175,1.0460298874807152,0.05,0.0
313ba18e,2023-11-29 07:24:23,0.4945293966456508,0.8999999999999999,0.022608371513861227,16,16,0.2949096735941372,1.327677415104597,20,16,0.432459989761786,1.480511099735318,20,16,0.22885619110709254,1.2542846567856585,1.480511099735318,1.180362919793189,0.2,0.22831137187229808
da732795,2023-11-29 07:07:23,0.8100708088954157,0.9999999999999999,0.02255859375,1,0,0.022558593750000022,1.0225585937500001,2,0,0.04677665885486715,1.0467766588548673,2,0,0.04677665885486715,1.0467766588548673,1.0467766588548673,1.0,0.0,0.7547256120447754
96cff671,2023-11-29 08:02:11,1.2052119840395128,1.9999999999999998,0.03,1,0,0.030000000000000027,1.0150000000000001,1,0,0.030000000000000027,1.0150000000000001,7,0,0.26500000000000035,1.1325000000000003,1.1325000000000003,1.0,0.0,0.0
ad7c0ee1,2023-11-29 07:08:23,1.1682540475092003,0.9999999999999999,0.020118351480221907,29,19,0.41992337719441697,1.419923377194417,40,21,0.6710526050210447,1.6710526050210448,55,25,1.2072969962844913,2.2072969962844917,2.2072969962844917,1.0,0.05454545454545454,0.26145508947729296
6689bfb8,2023-11-29 13:16:47,1.00315690515807,6.0,0.01,1,0,0.009999999999999787,1.0016666666666667,1,0,0.009999999999999787,1.0016666666666667,3,0,0.028999999999999915,1.0048333333333332,1.0048333333333332,1.0,0.0,0.0
d4106aea,2023-11-29 07:20:35,1.3744666755484634,0.9,0.03359654243734721,7,7,0.19876148179646547,1.2208460908849617,11,7,0.35733509139548414,1.397038990439427,21,8,0.8744253986164322,1.9715837762404802,1.9715837762404802,1.0,0.09523809523809523,0.14860007003111636
00d193b5,2023-11-29 07:30:11,1.4903208468383087,1.0,0.054348926924956846,12,12,0.463181810673688,1.463181810673688,28,24,1.5003370448200122,2.500337044820012,36,25,1.4109211885967303,2.4109211885967303,2.944987044820012,1.2215194170383201,0.1388888888888889,0.08704534076790107
f1f52044,2023-11-29 07:41:11,0.16088476369091181,1.0,0.07407168446423161,15,15,0.6606718804678107,1.6606718804678107,16,15,0.7356718804678106,1.7356718804678106,18,16,0.03774410934927741,1.0377441093492774,1.7954218804678106,1.7301200404728279,0.3888888888888889,0.0
3ef5c666,2023-11-29 07:37:59,0.4288774705370203,1.0,0.08810928746754049,24,12,1.0348497644909287,2.0348497644909287,25,12,1.1302894654290028,2.1302894654290028,25,12,0.5969465288840103,1.5969465288840103,2.1302894654290028,1.3339767029755887,0.44,0.4398413567009754
2c2669cb,2023-11-29 21:51:35,0.5244389048084671,2.0,0.013270819961502856,21,21,0.24931108773500377,1.1246555438675019,50,35,0.6849266166964605,1.3424633083482302,89,45,1.3473611190498604,1.6736805595249302,1.8409736462195647,1.0999552069494791,0.056179775280898875,0.0
274e8fd0,2023-11-29 08:00:59,1.2625569610605587,12.0,0.03465,1,1,0.03464999999999918,1.0028875,1,1,0.03464999999999918,1.0028875,5,3,1.5405250000000006,1.1283770833333333,1.1283770833333333,1.0,0.0,0.0
dc8b90ef,2023-11-29 07:57:35,2.235149226523164,1.0000000000000002,0.18315055534168087,39,39,2.667834843376787,3.6678348433767867,44,40,2.2287861638444344,3.2287861638444335,114,67,7.66599528363731,8.665995283637308,8.827308378953152,1.018614491473406,0.07017543859649122,0.05340699782391007
f556f19d,2023-11-29 08:04:35,0.6137643619345192,1.0,0.06088061734122732,20,11,0.7300758538638619,1.7300758538638619,23,12,0.8598716178048333,1.8598716178048333,28,12,1.2400464174423385,2.2400464174423385,2.2400464174423385,1.0,0.0,0.14279509564498782
27e58c82,2023-11-30 02:31:59,1.805712160494287,3.5,0.0198,1,1,0.01980000000000004,1.0056571428571428,1,1,0.01980000000000004,1.0056571428571428,17,9,1.6053209556134131,1.4586631301752608,1.4586631301752608,1.0,0.0,0.9025121032631304
8bc84737,2023-11-29 08:46:23,1.1950350427397716,13.4,0.01,1,0,0.009999999999999787,1.0007462686567163,2,0,0.019999999999999574,1.001492537313433,7,0,1.2819201690383544,1.0956656842565935,1.0956656842565935,1.0,0.0,0.0
c0166569,2023-11-29 10:09:23,0.8443316972049516,1.0,0.06603077639228233,6,6,0.3168517735912866,1.3168517735912866,9,6,0.3662574644195735,1.3662574644195735,10,6,0.20678782137037688,1.2067878213703769,1.3862574644195735,1.1487168165530528,0.4,0.0
990ae061,2023-11-29 08:55:47,0.7925761372492509,15.65,0.0099,1,0,0.00990000000000002,1.0006325878594249,1,0,0.00990000000000002,1.0006325878594249,1,0,0.00990000000000002,1.0006325878594249,1.0006325878594249,1.0,0.0,0.0
3d25d760,2023-11-29 09:00:47,0.9626492106276475,0.8,0.0111,1,0,0.011099999999999999,1.013875,1,0,0.011099999999999999,1.013875,1,0,0.011099999999999999,1.013875,1.013875,1.0,0.0,0.0
694e3952,2023-11-29 09:23:23,1.0633438401782087,16.28,0.0099,1,0,0.009899999999998244,1.000608108108108,1,0,0.009899999999998244,1.000608108108108,3,0,2.3031370675688407,1.1414703358457519,1.1414703358457519,1.0,0.3333333333333333,0.0
c4817e1f,2023-11-29 10:04:11,0.9795415839618642,1.2,0.024563486377499846,1,0,0.024563486377499943,1.02046957198125,2,1,0.12406348637749987,1.1033862386479165,4,2,0.04264211290701425,1.0355350940891785,1.1449279053145833,1.1056389221860443,0.5,0.0
e6127c87,2023-12-01 04:07:23,1.0,30.0,0.1,1,0,0.10000000000000142,1.0033333333333334,1,0,0.10000000000000142,1.0033333333333334,1,0,0.05000000000000071,1.0016666666666667,1.0033333333333334,1.0016638935108153,1.0,13.038906594691387
49245b7b,2023-11-29 10:01:11,1.0,2.0,0.1615855766556086,1,0,0.1615855766556087,1.0807927883278043,1,0,0.1615855766556087,1.0807927883278043,2,0,0.1915855766556085,1.0957927883278042,1.0957927883278042,1.0,0.0,0.0
04d74d54,2023-11-29 10:17:23,0.48543633019353055,1.0,0.03105212945658016,1,0,0.031052129456580202,1.0310521294565802,1,0,0.031052129456580202,1.0310521294565802,1,0,0.031052129456580202,1.0310521294565802,1.0310521294565802,1.0,0.0,0.49009915621889955
e8f1caac,2023-11-29 10:08:23,0.3409187700267927,1.0,0.07787017812957996,16,16,0.747056381426191,1.747056381426191,24,17,1.2748667367250799,2.27486673672508,37,18,0.1368688306379897,1.1368688306379897,2.4193524114176035,2.1280840376808534,0.5405405405405406,0.6968011014816393
cd20faa8,2023-11-29 10:09:59,3.015143140384281,1.0,0.19062089001970972,44,36,2.9940861682540025,3.9940861682540025,54,38,3.113596877715711,4.113596877715711,99,53,5.850458350849439,6.850458350849439,7.929167411523827,1.1574652388829765,0.12121212121212122,0.8763177418440788
ff974d70,2023-11-29 10:10:59,0.6637965185558222,0.9999999999999999,0.0270738051043016,2,2,0.052791985285872145,1.0527919852858723,5,4,0.12837859137696406,1.1283785913769642,7,4,0.10711043101547568,1.1071104310154758,1.1911894011980015,1.0759445199205702,0.5714285714285714,0.0
19deaca1,2023-11-29 10:30:59,0.9012256669069936,1.0,0.0099,1,0,0.00990000000000002,1.0099,1,0,0.00990000000000002,1.0099,1,0,0.00990000000000002,1.0099,1.0099,1.0,0.0,0.0
56c2ccd9,2023-11-29 10:40:11,1.024140963748493,10.0,0.0198,1,1,0.01980000000000004,1.00198,1,1,0.01980000000000004,1.00198,4,2,0.18049343459558465,1.0180493434595586,1.0180493434595586,1.0,0.0,0.0
29c7ca3d,2023-11-29 13:19:47,3.421393896043181,16.622399999195743,0.05,1,0,0.05000000000000071,1.0030079892195123,1,0,0.05000000000000071,1.0030079892195123,1,0,0.05000000000000071,1.0030079892195123,1.0030079892195123,1.0,0.0,15.18115006459057
66d12209,2023-11-29 10:45:35,1.6971849050229277,1.0000000000000002,0.055,29,24,0.9148574958575098,1.9148574958575095,44,26,1.9695128621007407,2.9695128621007405,58,28,3.3428016120976416,4.342801612097641,4.559299828613522,1.0498522004580608,0.017241379310344827,0.49727006159304965
d12675c6,2023-11-30 12:28:47,1.193753189886284,0.6,0.05,1,0,0.050000000000000044,1.0833333333333335,1,0,0.09999999999999998,1.1666666666666667,6,0,0.27,1.45,1.45,1.0,0.0,1.6557504333190325
0fba22f6,2023-11-29 13:05:23,0.47655381700617433,0.49999999999999994,0.10433018768215217,15,13,0.80863982697019,2.6172796539403804,20,15,0.7180665868448386,2.4361331736896776,34,17,0.4815545427526599,1.96310908550532,2.8772796539403807,1.4656748701255926,0.23529411764705882,0.2734864795248552
d2ad42aa,2023-11-29 11:30:59,1.467284084369771,3.9999999999999996,0.10282607686216615,4,2,0.2820260768621661,1.0705065192155416,14,3,1.1218477372585798,1.280461934314645,36,11,2.4195273649373052,1.6048818412343264,1.6048818412343264,1.0,0.0,0.0
5ea7d7a6,2023-11-29 11:35:59,0.3704998972221992,0.5,0.028697699929444192,21,21,0.3592393372729903,1.7184786745459806,25,22,0.48761016827827564,1.9752203365565513,26,22,0.2337969549146921,1.4675939098293842,2.005220336556551,1.3663318736377619,0.3076923076923077,0.0
16528aab,2023-11-29 11:25:59,0.794718056596813,0.9999999999999999,0.025718180181570353,1,1,0.02571818018157035,1.0257181801815705,2,2,0.052791985285872145,1.0527919852858723,6,2,0.17317512318195594,1.173175123181956,1.173175123181956,1.0,0.0,0.0
55c62b20,2023-11-29 19:55:23,1.0568272335857367,10.0,0.02,1,0,0.019999999999999574,1.002,1,0,0.019999999999999574,1.002,8,0,0.2701195822682969,1.0270119582268298,1.0270119582268298,1.0,0.125,1.5044788689455069
73aae841,2023-11-29 11:45:23,1.9879416608589293,5.0,0.047145539094182703,30,0,1.1576788610912034,1.2315357722182407,44,1,1.7180189663628873,1.3436037932725775,67,1,3.9444537761654104,1.7888907552330822,1.7888907552330822,1.0,0.04477611940298507,0.0
21dc0de5,2023-11-29 11:39:35,1.0,15.0,0.0198,1,1,0.01980000000000004,1.00132,2,1,0.020799999999999486,1.0013866666666666,2,1,0.020799999999999486,1.0013866666666666,1.0013866666666666,1.0,0.0,0.0
ee52356c,2023-11-29 11:44:47,3.2476903563453408,1.0,0.02575901724780363,20,20,0.38047081258998006,1.38047081258998,44,33,1.306825795381831,2.306825795381831,78,44,3.1658006516318906,4.165800651631891,5.061152266722387,1.2149290592529327,0.07692307692307693,0.1533189922418334
ab5bcd00,2023-11-29 11:46:47,1.0,1.2,0.02,1,0,0.020000000000000018,1.0166666666666666,1,0,0.020000000000000018,1.0166666666666666,1,0,0.020000000000000018,1.0166666666666666,1.0166666666666666,1.0,0.0,0.0
2b63f864,2023-11-29 13:27:11,0.8886917169215225,3.0,0.3,1,0,0.2999999999999998,1.0999999999999999,1,0,0.2999999999999998,1.0999999999999999,1,0,0.2999999999999998,1.0999999999999999,1.0999999999999999,1.0,0.0,1.1557664101981722
49d6f43f,2023-11-29 12:28:47,1.0,16.45833170400982,0.005,1,0,0.004999999999999005,1.0003037974984295,1,0,0.004999999999999005,1.0003037974984295,2,0,1.1359999999999992,1.069022791643167,1.069022791643167,1.0,0.0,0.0013366119522138736
95d6706c,2023-11-29 12:19:47,1.7757483768328621,1.0,0.17503346249745474,29,0,1.879913075201872,2.879913075201872,40,1,2.8407630752018718,3.8407630752018718,61,1,2.952828104449228,3.952828104449228,4.434268673562999,1.1217964850462052,0.06557377049180328,0.0
3d7ffcd8,2023-11-29 12:34:47,1.08552118561916,1.1,0.06500885986183497,27,18,1.0685275386285813,1.9713886714805284,31,18,1.2253871754416985,2.113988341310635,44,22,1.3178331373346435,2.1980301248496756,2.3578025539149228,1.0726889168892415,0.09090909090909091,0.20452732527279494
c6ea25e9,2023-11-29 13:31:59,0.7554148111956933,4.0,0.09025030100526528,6,2,0.5097503010052655,1.1274375752513164,15,2,1.3497503010052645,1.3374375752513161,21,2,1.2168068786720196,1.304201719668005,1.4245625752513162,1.0922869934675061,0.047619047619047616,0.0
4158bbb4,2023-11-30 23:02:47,1.1770605646311012,4.05,0.1,5,1,0.3797000000000006,1.0937530864197533,10,1,0.8097000000000003,1.199925925925926,20,1,2.2022500000000003,1.5437654320987655,1.5437654320987655,1.0,0.0,0.3147779580954482
c61aacd4,2023-11-29 13:13:11,0.7655439697554507,15.399999999999999,0.015873301002883367,1,0,0.015873301002883977,1.0010307338313562,2,0,0.11587330100288362,1.0075242403248625,2,0,0.11587330100288362,1.0075242403248625,1.0075242403248625,1.0,0.0,0.0
4cf1bd0f,2023-11-30 12:06:11,0.12859904120234056,2.7695830117281823,0.1,1,0,0.10000000000000009,1.0361065184096436,4,0,0.25,1.0902662960241092,6,0,0.36982500000000007,1.1335309317084648,1.1335309317084648,1.0,0.0,0.0
0823317f,2023-11-29 18:30:11,0.6875046863567269,1.0,0.016897425678149204,12,10,0.17511035798004815,1.1751103579800481,13,11,0.18506035798004805,1.185060357980048,13,11,0.14865149624954155,1.1486514962495415,1.185060357980048,1.0316970481032628,0.23076923076923078,0.8002243292471325
b8660fe3,2023-11-29 13:23:47,1.1533340010161113,10.2,0.05,1,0,0.05000000000000071,1.0049019607843137,2,0,0.15000000000000036,1.0147058823529411,5,0,0.875,1.0857843137254901,1.0857843137254901,1.0,0.0,0.0
4d2b511b,2023-11-29 13:34:23,0.3751292502854328,1.0000000000000002,0.02423328735702495,5,5,0.11145972462994913,1.1114597246299491,5,5,0.11145972462994913,1.1114597246299491,8,6,0.163919295305597,1.163919295305597,1.163919295305597,1.0,0.0,0.0
f7272904,2023-11-29 20:13:11,0.7062446148848115,0.05,0.0198,1,1,0.019799999999999998,1.396,1,1,0.019799999999999998,1.396,1,1,0.019799999999999998,1.396,1.396,1.0,0.0,1.0081753920616776
8d532a51,2023-11-29 14:30:35,1.0399232489843415,0.6,0.08855817824313383,13,11,0.605898844962684,2.00983140827114,19,11,0.7850854507537751,2.308475751256292,54,18,0.773911559598386,2.2898525993306436,2.8235147180298266,1.2330552275963877,0.3333333333333333,0.15843664926298803
b6b93809,2023-11-29 14:04:35,1.0,0.05,0.0099,1,0,0.009899999999999999,1.198,1,0,0.009899999999999999,1.198,1,0,0.009899999999999999,1.198,1.198,1.0,0.0,0.0
796a3b80,2023-11-29 16:38:47,1.7238966612355637,0.6,0.09011180660889363,9,0,0.4878487479548129,1.8130812465913548,28,5,1.5068146158620754,3.5113576931034594,89,22,1.5276351727820723,3.546058621303454,4.3799494818138225,1.2351599196642293,0.21348314606741572,0.4309288737926466
e1601b74,2023-11-29 14:02:11,0.75856803290368,1.0,0.1485,29,29,1.8459162878886195,2.8459162878886195,30,29,1.9959162878886194,2.9959162878886194,77,42,1.5886306362690248,2.588630636269025,3.303443656768433,1.2761355793616285,0.2597402597402597,0.13248934157372955
28ac0090,2023-11-29 13:56:11,1.1096560340752566,14.17,0.1,1,0,0.09999999999999964,1.0070571630204657,1,0,0.09999999999999964,1.0070571630204657,3,0,1.7629850000000005,1.1244167254763586,1.1244167254763586,1.0,0.0,1.0064093826766516
c1cd1b1a,2023-11-29 13:56:35,0.6562159256323215,0.8,0.03545165695674871,2,2,0.06515165695674863,1.0814395711959357,3,2,0.1019881923506103,1.127485240438263,3,2,0.1019881923506103,1.127485240438263,1.127485240438263,1.0,0.0,0.8373634015550383
3f12fc6a,2023-11-29 15:25:35,1.9751032358637224,1.0,0.0099,1,1,0.00990000000000002,1.0099,7,1,0.18969276623509224,1.1896927662350922,21,1,0.9478212036135185,1.9478212036135185,1.9478212036135185,1.0,0.0,0.0
50b454d4,2023-11-29 14:10:47,1.0,0.9999999999999999,0.0792,3,3,0.1108800000000002,1.1108800000000003,3,3,0.1108800000000002,1.1108800000000003,4,3,0.1358800000000001,1.1358800000000002,1.1358800000000002,1.0,0.0,0.0
51a90ee0,2023-11-29 15:16:23,1.1093647018648047,1.0000000000000002,0.1584,29,29,1.9195934068541638,2.9195934068541636,35,30,1.8939038075208676,2.8939038075208674,69,47,2.380222170592896,3.3802221705928956,3.751357154656307,1.1097960327259535,0.13043478260869565,0.23017197726808153
f045074f,2023-11-29 14:39:59,1.3327711699716103,0.8,0.01,1,0,0.010000000000000009,1.0125,2,0,0.03399999999999992,1.0425,6,0,0.18399999999999994,1.23,1.23,1.0,0.0,0.0
8d96ce6c,2023-11-29 14:31:47,1.1487257260724444,0.9999999999999999,0.037786398928770434,6,6,0.19582288112497792,1.195822881124978,13,11,0.4863210212550261,1.4863210212550262,19,13,0.6729810433798474,1.6729810433798475,1.7666614355768768,1.0559960870852254,0.10526315789473684,0.0
4d5cd019,2023-11-29 15:02:35,31.058163086910955,1.0,0.09521154286879617,28,25,1.245192695780732,2.245192695780732,30,25,0.9249262387764459,1.9249262387764459,68,28,2.678867956354076,3.678867956354076,3.86679641576158,1.051083230395078,0.08823529411764706,0.0753342987297966
13a69fdb,2023-11-29 15:00:47,1.0677649294612281,0.7999999999999999,0.01933511377506012,1,1,0.019335113775060142,1.0241688922188252,3,1,0.060896120131326614,1.0761201501641582,10,1,0.21351014491940912,1.2668876811492613,1.2668876811492613,1.0,0.0,0.6573502745296899
72c5ccda,2023-11-29 15:11:47,1.1109961356345661,15.34,0.01,1,0,0.009999999999999787,1.0006518904823989,1,0,0.009999999999999787,1.0006518904823989,4,1,1.8069716382475747,1.1177947612938446,1.1177947612938446,1.0,0.0,1.291571200082119
72824287,2023-11-29 15:09:35,3.205438528640213,0.542,0.01123359024630214,15,15,0.13684439333313658,1.252480430503942,24,18,0.3343937457078624,1.6169626304573106,43,20,1.1698660887847347,3.158424518053016,3.158424518053016,1.0,0.046511627906976744,0.06259895319307106
584c6b42,2023-11-29 15:23:47,1.20753321489139,10.0,0.05,1,0,0.05000000000000071,1.0050000000000001,1,0,0.05000000000000071,1.0050000000000001,7,0,1.510454511762525,1.1510454511762525,1.1510454511762525,1.0,0.0,0.0
2f6e896a,2023-11-29 23:01:59,0.5042371847965471,3.0000000000000004,0.057399753041335246,25,16,1.0159651079186909,1.3386550359728968,33,19,1.3929249875286547,1.4643083291762182,37,20,0.9509642169618271,1.3169880723206089,1.4643083291762182,1.111861496661866,0.1891891891891892,0.0
0d460ef0,2023-11-29 15:30:47,0.7226276800786006,0.7,0.0164404296875,1,0,0.016440429687500036,1.023486328125,1,0,0.016440429687500036,1.023486328125,1,0,0.016440429687500036,1.023486328125,1.023486328125,1.0,0.0,0.0
35f0b446,2023-11-29 15:45:59,1.1529343257345765,16.375999999999998,0.01,1,0,0.010000000000001563,1.0006106497313143,2,0,0.030000000000001137,1.0018319491939425,6,1,1.2828744526659825,1.0783386939830228,1.1135808500244262,1.0326818987745219,0.0,1.5301167940577
a6d22bec,2023-11-29 15:49:59,1.891517469231696,1.0,0.05147675278762637,12,12,0.4438736770598182,1.4438736770598182,13,12,0.4538736770598182,1.4538736770598182,34,16,1.5752006446749327,2.5752006446749327,2.5752006446749327,1.0,0.058823529411764705,0.0866869889810255
2863c7e7,2023-11-29 16:04:23,0.6111901717696349,1.0,0.040324265505295755,4,4,0.14591481499674197,1.145914814996742,5,4,0.18928700004232168,1.1892870000423217,8,4,0.3311597223230831,1.331159722323083,1.331159722323083,1.0,0.0,0.34532757997664265
c4d06c19,2023-11-29 16:10:47,2.340784292925844,1.0,0.05700730772056377,13,12,0.5307562669454857,1.5307562669454857,18,12,0.6705668323419067,1.6705668323419067,43,21,1.8668213580825528,2.866821358082553,2.866821358082553,1.0,0.13953488372093023,0.08938170284890944
417df7bd,2023-11-29 16:30:35,1.1594848924475671,3.9999999999999996,0.1,1,0,0.10000000000000009,1.0250000000000001,14,1,1.1595000000000009,1.2898750000000003,22,2,1.8712744248016242,1.4678186062004062,1.4678186062004062,1.0,0.0,0.0
61e64c35,2023-11-30 04:44:47,0.6636486983890266,15.0,0.0099,1,0,0.00990000000000002,1.00066,1,0,0.00990000000000002,1.00066,1,0,0.00990000000000002,1.00066,1.00066,1.0,0.0,0.0
12ba32d1,2023-11-29 17:09:47,1.1660519452703304,0.9999999999999999,0.25346387374100693,30,0,2.412257400238306,3.4122574002383064,42,3,3.651257400238305,4.651257400238306,65,3,3.394707084668897,4.394707084668898,5.249667546211419,1.194543218710772,0.046153846153846156,0.0
55c2e966,2023-11-29 17:05:23,1.1789716532726844,2.6,0.0099,1,1,0.00990000000000002,1.0038076923076924,1,1,0.00990000000000002,1.0038076923076924,4,3,0.3487,1.1341153846153846,1.1341153846153846,1.0,0.0,0.8473659042689582
8c4726b6,2023-11-29 17:10:11,0.4496622474466698,0.0004999999999999999,0.0001,1,0,0.00010000000000000005,1.2000000000000002,2,0,0.0101,21.200000000000003,2,0,0.0101,21.200000000000003,21.200000000000003,1.0,0.0,0.0
e2be7e9f,2023-11-29 23:30:11,0.905548662542695,1.0,0.14124242258329145,27,25,1.4641242765828473,2.4641242765828473,29,25,1.5735717283503177,2.5735717283503177,49,27,1.7496037355984067,2.7496037355984067,2.7529407907525316,1.0012136494837132,0.12244897959183673,0.26183833807061707
b2a17af1,2023-11-29 21:45:47,0.7002293019052376,1.9999999999999998,0.3465,2,2,0.5445000000000004,1.2722500000000003,7,2,0.8695000000000002,1.4347500000000002,8,2,0.7670255070020635,1.3835127535010319,1.459822476243112,1.0551565011229391,0.25,0.06310044410907448
e9bf8a13,2023-11-29 23:13:23,0.8821732660125634,1.9999999999999998,0.10189858553583624,56,55,2.5279557480014434,2.263977874000722,64,57,3.469414298072869,2.734707149036435,80,64,3.921526826746205,2.960763413373103,3.6087051457562147,1.218842792185456,0.125,0.16755730380255499
e1819542,2023-11-29 21:02:11,0.5620906241453514,1.0,0.022519648761755547,2,0,0.044089735365653304,1.0440897353656533,8,2,0.19146140908395393,1.191461409083954,11,4,0.22242918628578146,1.2224291862857815,1.2545465980842816,1.0262734333888783,0.18181818181818182,0.0
cf3dc0e7,2023-11-29 17:03:59,1.573192204097632,0.9999999999999999,0.06359451162948417,16,16,0.6257872131614625,1.6257872131614626,38,26,1.8918514646948728,2.891851464694873,76,34,1.9872094045276119,2.9872094045276123,3.147208816965207,1.0535614986331687,0.21052631578947367,0.09027003659038058
bd6c62f6,2023-11-29 18:39:23,1.1390982780013428,3.0,0.08026941547321878,9,7,0.5058906908717722,1.1686302302905907,16,12,1.089603220300873,1.3632010734336244,40,12,1.7037405411484743,1.5679135137161582,1.6240959689945524,1.0358326239214781,0.1,0.0
a71de38f,2023-11-29 17:28:23,0.5140821159331036,0.9999999999999999,0.297,45,40,4.897792600107427,5.897792600107428,55,44,3.7869130370025745,4.786913037002575,87,56,3.1974387373673245,4.197438737367325,6.624292600107427,1.5781749334743713,0.11494252873563218,0.060063453513947734
